entity_type,alias,canonical,freq
技术问题,控制物体运动,物体控制,1
技术问题,控制环境中电子和机械资源的自由度不足,控制环境中电子和机械资源的自由度不足,1
技术问题,控制环境中的电子和机械资源,提供用户控制自由度,1
技术问题,控制用户界面,控制用户界面,1
技术问题,控制电动轮椅向物体移动或沿路径移动,控制电动轮椅移动,2
技术问题,控制电动轮椅移动,控制电动轮椅移动,2
技术问题,控制电子设备,控制电子设备,2
技术问题,控制电极的接触阻抗,控制电极的接触阻抗,1
技术问题,控制电极阵列的弯曲柔性,控制电极阵列的弯曲柔性,2
技术问题,控制疼痛,疼痛控制,1
技术问题,控制病理性振荡神经活动,控制病理性振荡神经活动,1
技术问题,控制癫痫神经元活性,癫痫治疗,1
技术问题,控制神经刺激,控制神经刺激,2
技术问题,控制神经刺激的递送,控制神经刺激的递送,1
技术问题,控制神经状态,调节神经活性,3
技术问题,控制神经状态并防止神经体征和症状,控制神经状态并防止神经体征和症状,1
技术问题,控制神经状态并预防神经体征和症状,控制神经状态并预防神经症状和体征,1
技术问题,控制神经状态并预防神经症状和体征,控制神经状态并预防神经症状和体征,1
技术问题,控制神经状态或自主状态,控制神经状态或自主状态,1
技术问题,控制精度和安全性,控制精度和安全性,1
技术问题,控制缩放级别,控制缩放级别,1
技术问题,控制脑机接口设备,控制脑机接口设备,2
技术问题,控制自主神经系统,控制自主神经系统,1
技术问题,控制自身和/或产品外部的设备,控制自身和/或产品外部的设备,1
技术问题,控制虚拟现实内容,控制虚拟现实内容,1
技术问题,控制虚拟现实图像与运动模拟器的同步,控制虚拟现实图像与运动模拟器的同步,1
技术问题,控制虚拟现实游戏内容的改变,控制虚拟现实内容,1
技术问题,控制血脑屏障通透性,控制血脑屏障通透性,1
技术问题,控制视频片段播放器,控制视频片段播放器,3
技术问题,控制计算机,控制计算机,1
技术问题,控制调节生理和病理脑神经元中的节律活性,脑活动调节,1
技术问题,控制辅助机器人系统,控制辅助机器人系统,1
技术问题,控制近距离电子设备或通过互联网进行远程监控,控制近距离电子设备或通过互联网进行远程监控,1
技术问题,控制通过接口传送的刺激,控制通过接口传送的刺激,1
技术问题,控制通过接口递送的刺激,通过颅骨/脑界面递送刺激源,1
技术问题,控制通过界面传递的刺激特征,控制通过接口传送的刺激,1
技术问题,控制通过该接口传送的刺激,控制通过接口传送的刺激,1
技术问题,控制难度高,控制难度高,2
技术问题,推导出消费者偏好的产品,推导出消费者偏好的产品,1
技术问题,推导出表征与所施加的刺激脉冲序列对应的传入感觉神经元的非线性动态激发行为的神经兴奋性曲线,推导出表征与所施加的刺激脉冲序列对应的传入感觉神经元的非线性动态激发行为的神经兴奋性曲线,1
技术问题,推断一个或多个治疗实体的作用模式,推断治疗响应,1
技术问题,推断对治疗的期望响应的存在或不存在,推断治疗响应,1
技术问题,推断治疗响应,推断治疗响应,1
技术问题,推荐用户感兴趣的商品,推荐用户感兴趣的商品,1
技术问题,"提供一种生物适用于脑电波测量电极,具有良好粘附性的受试者,具有手感柔软,它不容易出现不适的感觉,即使在用与本体紧密接触延伸一段时间,具有稳定的与所述对象能够保持体接触,具有可提高生产率","提供一种生物适用于脑电波测量电极,具有良好粘附性的受试者,具有手感柔软,它不容易出现不适的感觉,即使在用与本体紧密接触延伸一段时间,具有稳定的与所述对象能够保持体接触,具有可提高生产率",1
技术问题,提供三维水平透视图像显示,提供三维水平透视图像显示,1
技术问题,提供与脑电图(eeg)或功能性近红外光谱(fnirs)脑机接口(bci)系统相比改进的性能,改进性能,1
技术问题,提供与脑电图或功能性近红外光谱脑机接口系统相比改进性能,提供与脑电图或功能性近红外光谱脑机接口系统相比改进性能,2
技术问题,提供两相刺激,提供两相刺激,2
技术问题,提供个性化和精准的神经调控治疗,提供个性化和精准的神经调控治疗,1
技术问题,提供个性化声光干预以实现睡眠调理,睡眠调理,1
技术问题,提供个性化服务,提供个性化服务,1
技术问题,提供个性化神经刺激,提供个性化神经刺激,1
技术问题,提供交互式介导现实环境,交互,8
技术问题,提供从引线插入位置突出的最小长度的多余引线,提供从引线插入位置突出的最小长度的多余引线,1
技术问题,提供令人惊奇的改进的响应特性,提供令人惊奇的改进的响应特性,1
技术问题,提供低于患者感知阈值的治疗,提供认知治疗,1
技术问题,提供充分的症状缓解,提供充分的症状缓解,2
技术问题,提供分析脑电图数据以用于提供脑机接口的神经网络,脑电图信号提取,1
技术问题,提供到身体的电接口,提供用于电刺激的系统、装置和方法,1
技术问题,提供刺激/阻断脉冲,提供神经和/或肌肉刺激,1
技术问题,提供刺激反馈,提供刺激反馈,1
技术问题,提供刺激的规划和/或控制,提供刺激的规划和/或控制,1
技术问题,提供刺激的计划和/或控制,提供刺激的计划和/或控制,1
技术问题,提供双侧迷走神经刺激,提供双侧迷走神经刺激,2
技术问题,提供反馈,提供反馈,1
技术问题,提供受试者对图像视觉识别的客观统计可靠性,提供受试者对图像视觉识别的客观统计可靠性,2
技术问题,提供受试者对图像视觉识别的对象统计可靠性,视觉识别统计可靠性,1
技术问题,提供可植入前庭假体,提供可植入前庭假体,1
技术问题,提供可重复的电极-头皮接触,电极-头皮接触的可重复性,1
技术问题,提供基于眼睛跟踪和位置信息提供装置服务,提供基于眼睛跟踪和位置信息提供装置服务,1
技术问题,提供基于虚拟现实的个性化治疗图像内容,提供基于虚拟现实的个性化治疗图像内容,1
技术问题,提供多维、准确且实时的多模态情绪分析,提供多维、准确且实时的多模态情绪分析,1
技术问题,提供大脑与数据处理器之间接口,提供大脑与数据处理器之间接口,1
技术问题,提供实用的近实时3d成像系统,提供实用的近实时3d成像系统,1
技术问题,提供对刺激有效性的更精确的确定,提供对刺激有效性的更精确的确定,1
技术问题,提供对对象的生理测量中的刺激的可靠响应,提供对对象的生理测量中的刺激的可靠响应,1
技术问题,提供对患者的神经刺激和/或神经调节的临床应用,提供对患者的神经刺激和/或神经调节的临床应用,2
技术问题,提供对神经靶标的高度定位和有效的电刺激,提供对神经靶标的高度局部化和有效的电刺激,1
技术问题,提供对神经靶标的高度局部化和有效的电刺激,提供对神经靶标的高度局部化和有效的电刺激,1
技术问题,提供对象对图像的视觉识别的对象统计可靠性,视觉识别统计可靠性,1
技术问题,提供数据,提供数据,1
技术问题,提供智能用户控制选项,如何影响人们的情绪反应不同介质的正面图像的刺激,1
技术问题,提供暴露疗法或其它形式的指导心理治疗,提供暴露疗法或其它形式的指导心理治疗,1
技术问题,提供更为全面和精准的解决方案,提供更为全面和精准的解决方案,1
技术问题,提供更便捷、适用性更广的评估方法,提供更便捷、适用性更广的评估方法,2
技术问题,提供更安全的网络安全功能,提供用户认证工具,7
技术问题,提供有关人类视觉感知系统的有意义的洞察,提供有关人类视觉感知系统的有意义的洞察,1
技术问题,提供治疗听觉刺激,提供治疗听觉刺激,1
技术问题,提供治疗或减轻神经精神障碍和认知障碍症状,提供治疗或减轻神经精神障碍和认知障碍症状,1
技术问题,提供治疗或缓解神经障碍的症状,提供治疗或缓解神经障碍的症状,1
技术问题,提供治疗或缓解非随意运动障碍症状,提供治疗或缓解非随意运动障碍症状,1
技术问题,提供深部脑刺激(dbs)治疗,提供深部脑刺激(dbs)治疗,1
技术问题,提供用于刺激的反电势和/或用于记录脊髓的神经纤维的参考电势,提供用于刺激的反电势和/或用于记录脊髓的神经纤维的参考电势,1
技术问题,提供用于电刺激的系统、装置和方法,提供用于电刺激的系统、装置和方法,1
技术问题,提供用于迷走神经神经调节的电脉冲,刺激和/或阻断迷走神经以提供对神经和神经精神疾病的治疗,1
技术问题,提供用户定制脑电波诱导内容,提供用户定制脑电波诱导内容,1
技术问题,提供用户控制环境中资源的最大自由度,提供用户控制自由度,1
技术问题,提供用户控制自由度,提供用户控制自由度,1
技术问题,提供用户认证工具,提供用户认证工具,6
技术问题,提供电刺激信号,提供电刺激信号,1
技术问题,提供电神经刺激治疗,提供电神经刺激治疗,1
技术问题,提供目标信息用于设计广告的表示,提供目标信息用于设计广告的表示,2
技术问题,提供神经刺激,提供神经刺激,1
技术问题,提供神经和/或肌肉刺激,提供神经和/或肌肉刺激,1
技术问题,提供神经学靶的高度局部化和有效的电刺激,提供对神经靶标的高度局部化和有效的电刺激,1
技术问题,提供神经调节治疗,神经调节,1
技术问题,提供神经靶的高度定位和有效的电刺激,提供神经靶的高度定位和有效的电刺激,1
技术问题,提供稳定的生物信号采集,提供稳定的生物信号采集,1
